11,130110201,白鹿泉乡
12,130110202,上寨乡
13,130110500,河北鹿泉经济开发区
1,130111100,栾城镇
2,130111103,冶河镇
3,130111104,窦妪镇
4,130111105,楼底镇
5,130111200,南高乡
6,130111201,柳林屯乡
7,130111202,西营乡
1,130121100,微水镇
2,130121101,上安镇
3,130121102,天长镇
4,130121103,秀林镇
5,130121104,南峪镇
6,130121105,威州镇
7,130121106,小作镇
8,130121107,南障城镇
9,130121108,苍岩山镇
10,130121109,测鱼镇
11,130121200,吴家窑乡
12,130121201,北正乡
13,130121202,于家乡
14,130121203,孙庄乡
15,130121204,南陉乡
16,130121205,辛庄乡
17,130121206,南王庄乡
1,130123001,诸福屯街道
2,130123002,三里屯街道
3,130123100,正定镇
4,130123102,新城铺镇
5,130123103,新安镇
6,130123200,南牛乡
7,130123201,南楼乡
8,130123202,西平乐乡
9,130123203,北早现乡
10,130123204,曲阳桥乡
1,130125100,龙州镇
2,130125101,南桥镇
3,130125102,上碑镇
4,130125103,口头镇
5,130125200,独羊岗乡
6,130125201,安香乡
7,130125202,只里乡
8,130125203,市同乡
9,130125204,翟营乡
10,130125205,城寨乡
11,130125206,上方乡
12,130125207,玉亭乡
13,130125208,北河乡
14,130125209,上闫庄乡
15,130125210,九口子乡
16,130125400,开发区
1,130126100,灵寿镇
2,130126101,青同镇
3,130126102,塔上镇
4,130126103,陈庄镇
5,130126104,慈峪镇
6,130126105,岔头镇
7,130126200,三圣院乡
8,130126201,北洼乡
9,130126202,牛城乡
10,130126203,狗台乡
11,130126204,南寨乡
12,130126205,南燕川乡
13,130126206,北谭庄乡
14,130126207,寨头乡
15,130126208,南营乡
1,130127100,高邑镇
2,130127101,大营镇
3,130127102,富村镇
4,130127103,万城镇
5,130127201,中韩乡
1,130128100,深泽镇
2,130128101,铁杆镇
3,130128102,赵八镇
4,130128200,白庄乡
5,130128201,留村乡
6,130128203,桥头乡
1,130129100,赞皇镇
2,130129101,院头镇
3,130129102,南邢郭镇
4,130129103,嶂石岩镇
5,130129200,西龙门乡
6,130129202,南清河乡
7,130129203,西阳泽乡
8,130129204,土门乡
9,130129205,黄北坪乡
10,130129207,许亭乡
11,130129208,张楞乡
1,130130100,无极镇
2,130130101,七汲镇
3,130130102,张段固镇
4,130130103,北苏镇
5,130130104,郭庄镇
6,130130105,大陈镇
7,130130200,高头回族乡
8,130130201,郝庄乡
9,130130202,东侯坊乡
10,130130203,里城道乡
11,130130204,南流乡
1,130131100,平山镇
2,130131101,东回舍镇
3,130131102,温塘镇
4,130131103,南甸镇
5,130131104,岗南镇
6,130131105,古月镇
7,130131106,下槐镇
8,130131107,孟家庄镇
9,130131108,小觉镇
10,130131109,蛟潭庄镇
11,130131110,西柏坡镇
12,130131111,下口镇
13,130131200,西大吾乡
14,130131201,上三汲乡
15,130131202,两河乡
16,130131203,东王坡乡
17,130131204,苏家庄乡
18,130131205,宅北乡
19,130131207,北冶乡
20,130131209,上观音堂乡
21,130131210,杨家桥乡
22,130131211,营里乡
23,130131212,合河口乡
1,130132001,城区街道
2,130132100,槐阳镇
3,130132101,殷村镇
4,130132102,南佐镇
5,130132103,宋曹镇
6,130132104,南因镇
7,130132105,姬村镇
8,130132106,北褚镇
9,130132107,马村镇
10,130132201,东张乡
11,130132202,赵同乡
12,130132204,苏村乡
13,130132205,苏阳乡
14,130132206,北正乡
15,130132207,前仙乡
16,130132208,黑水河乡
1,130133100,赵州镇
2,130133101,范庄镇
3,130133102,北王里镇
4,130133103,新寨店镇
5,130133104,韩村镇
6,130133105,南柏舍镇
7,130133106,沙河店镇
8,130133200,前大章乡
9,130133201,谢庄乡
10,130133202,高村乡
11,130133203,王西章乡
1,130171010,长江街道
2,130171011,太行街道
3,130171100,宋营镇
4,130171101,郄马镇
1,130172100,丘头镇
1,130181100,辛集镇
2,130181101,旧城镇
3,130181102,张古庄镇
4,130181103,位伯镇
5,130181104,新垒头镇
6,130181105,新城镇
7,130181106,南智邱镇
8,130181107,王口镇
9,130181200,天宫营乡
10,130181201,前营乡
11,130181202,马庄乡
12,130181203,和睦井乡
13,130181204,田家庄乡
14,130181205,中里厢乡
15,130181206,小辛庄乡
16,130181500,辛集经济开发区
1,130183100,晋州镇
2,130183101,总十庄镇
3,130183102,营里镇
4,130183103,桃园镇
5,130183104,东卓宿镇
6,130183105,马于镇
7,130183106,小樵镇
8,130183107,槐树镇
9,130183108,东里庄镇
10,130183201,周家庄乡
1,130184001,长寿街道
2,130184101,化皮镇
3,130184102,承安镇
4,130184103,正莫镇
5,130184104,南大岳镇
6,130184105,杜固镇
7,130184106,邯邰镇
8,130184107,东王镇
9,130184108,马头铺镇
10,130184200,协神乡
11,130184201,木村乡
12,130184202,彭家庄回族乡
1,130202001,学院南路街道
2,130202002,友谊街道
3,130202003,广场街道
4,130202004,永红桥街道
5,130202005,小山街道
6,130202006,文北街道
7,130202007,钱营街道
8,130202008,惠民道街道
9,130202009,梁家屯路街道
10,130202102,稻地镇
11,130202200,女织寨乡
1,130203001,乔屯街道
2,130203002,文化路街道
3,130203003,钓鱼台街道
4,130203004,东新村街道
5,130203005,缸窑街道
6,130203006,机场路街道
7,130203007,河北路街道
8,130203008,龙东街道
9,130203009,大里街道
10,130203010,光明街道
11,130203011,翔云道街道
12,130203100,韩城镇
13,130203200,果园乡
1,130204001,林西街道
2,130204002,唐家庄街道
3,130204003,古冶街道
4,130204004,赵各庄街道
5,130204007,京华街道
6,130204100,范各庄镇
7,130204101,卑家店镇
8,130204201,王辇庄乡
9,130204202,习家套乡
10,130204203,大庄坨乡
1,130205001,马家沟街道
2,130205002,开平街道
3,130205003,税务庄街道
4,130205005,陡电街道
5,130205006,荆各庄街道
6,130205100,开平镇
7,130205101,栗园镇
8,130205102,郑庄子镇
9,130205103,双桥镇
10,130205104,洼里镇
11,130205105,越河镇
1,130207103,小集镇
2,130207104,黄各庄镇
3,130207105,西葛镇
4,130207106,大新庄镇
5,130207107,钱营镇
6,130207108,唐坊镇
7,130207109,王兰庄镇
8,130207110,柳树酄镇
9,130207111,黑沿子镇
10,130207113,丰南镇
11,130207114,大齐各庄镇
12,130207115,岔河镇
13,130207201,南孙庄乡
14,130207202,东田庄乡
15,130207203,尖字沽乡
1,130208001,太平路街道
2,130208002,燕山路街道
3,130208003,浭阳街道
4,130208100,丰润镇
5,130208102,任各庄镇
6,130208103,左家坞镇
7,130208104,泉河头镇
8,130208105,王官营镇
9,130208106,火石营镇
10,130208109,新军屯镇
